Track ID,Track Name,Artist Name,Album Name,Release Date,Genre,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Time Signature,Track Popularity,User ID,Listen Count,Playlist Count,Skip Count,Like Count,Share Count,Listen Date/Time,Skip Date/Time,User Age,User Gender,User Location
596,Song Y,Artist Y,Album Y,2021-03-18,Pop,0.75,0.87,0,-20.62,1,0.89,0.87,0.67,0.84,0.14,193.97,115711,4,24,1367,37,10,7,9,5,2023-07-14 03:18,,46,Non-Binary,Australia
597,Song Z,Artist Z,Album Z,2024-05-23,Pop,0.98,0.03,4,-0.26,0,0.37,0.45,0.25,0.54,0.49,169.41,291102,3,67,1736,29,1,0,0,4,2024-01-07 03:18,,48,Male,Germany
598,Song A,Artist A,Album A,2024-05-17,Pop,0.77,0.2,3,-6.69,0,0.74,0.69,0.81,0.82,0.37,115.81,138180,3,26,1416,1,4,1,9,0,2023-07-05 03:18,2023-07-05 03:18,39,Female,UK
599,Song B,Artist B,Album B,2024-03-07,Rock,0.9,0.56,5,-18.63,1,0.47,0.07,0.47,0.83,0.71,129.84,223391,3,70,1577,39,7,0,8,0,2024-05-11 03:18,2024-05-11 03:18,19,Non-Binary,Germany
600,Song C,Artist C,Album C,2021-08-31,Rock,0.64,0.21,10,-50.79,1,0.5,0.79,0.61,0.33,0.35,199.15,218631,5,51,1708,7,6,4,5,3,2024-02-20 03:18,,25,Female,USA
601,Song D,Artist D,Album D,2018-07-02,Hip-Hop,0.98,0.63,4,-31.56,1,0.02,0.24,0.73,0.8,0.77,199.74,76390,3,47,1652,16,6,2,2,0,2023-08-10 03:18,,20,Female,Australia
602,Song E,Artist E,Album E,2017-10-19,Hip-Hop,0.21,0.79,5,-47.81,1,0.35,0.13,0.4,0.57,0.5,135.93,195988,3,16,1358,37,10,0,1,5,2023-09-22 03:18,2023-09-22 03:18,64,Non-Binary,UK
603,Song F,Artist F,Album F,2016-10-19,Hip-Hop,0.2,0.26,0,-54.36,1,0.82,0.45,0.62,0.82,0.62,117.04,170049,4,35,1094,50,8,10,4,0,2024-02-24 03:18,,23,Female,Australia
604,Song G,Artist G,Album G,2015-08-29,Jazz,0.59,0.34,4,-3.54,0,0.55,0.41,0.78,0.13,0.21,193.33,77769,5,91,1015,29,6,9,10,1,2024-02-02 03:18,,51,Female,Germany
605,Song H,Artist H,Album H,2021-01-29,Classical,0.05,0.13,8,-54.12,0,0.44,0.22,0.32,0.37,0.17,60.89,74183,5,68,1739,11,2,3,4,5,2023-11-12 03:18,,56,Non-Binary,Canada
606,Song I,Artist I,Album I,2015-06-22,Rock,0.32,0.74,5,-22.17,1,0.2,0.09,1.0,0.54,0.31,141.62,292424,3,73,1183,17,6,10,3,3,2023-11-06 03:18,2023-11-06 03:18,65,Male,Germany
607,Song J,Artist J,Album J,2015-11-02,Rock,0.11,0.13,6,-26.92,0,0.74,0.05,0.49,0.35,0.71,180.12,194977,3,10,1337,18,9,4,4,2,2023-06-29 03:18,2023-06-29 03:18,43,Non-Binary,UK
608,Song K,Artist K,Album K,2020-02-16,Jazz,0.51,0.09,1,-2.14,0,0.02,0.02,0.5,0.76,0.13,77.14,81896,4,62,1073,26,2,6,10,0,2024-03-21 03:18,2024-03-21 03:18,33,Non-Binary,Australia
609,Song L,Artist L,Album L,2022-07-18,Classical,0.17,0.07,9,-18.53,1,0.02,0.85,0.36,0.13,0.99,175.92,199601,3,32,1469,20,8,3,1,5,2023-12-13 03:18,2023-12-13 03:18,23,Male,USA
610,Song M,Artist M,Album M,2023-03-24,Jazz,0.6,0.12,11,-7.62,0,0.91,0.83,0.13,0.38,0.55,113.88,137929,3,13,1758,8,9,1,10,3,2023-07-26 03:18,,36,Female,Canada
611,Song N,Artist N,Album N,2017-03-12,Rock,0.17,0.35,4,-21.86,1,0.51,0.04,0.41,0.2,0.53,104.81,247285,4,27,1666,27,1,7,0,5,2024-03-21 03:18,2024-03-21 03:18,57,Non-Binary,Germany
612,Song O,Artist O,Album O,2023-01-06,Rock,0.35,0.83,3,-5.5,0,0.91,0.46,0.55,0.2,0.42,162.55,64751,5,85,1542,26,1,4,3,1,2023-10-25 03:18,2023-10-25 03:18,53,Male,Germany
613,Song P,Artist P,Album P,2019-04-01,Jazz,0.24,0.94,3,-22.02,1,0.44,0.05,0.02,0.51,0.76,179.47,142943,5,17,1586,25,7,3,6,0,2024-02-03 03:18,2024-02-03 03:18,29,Non-Binary,USA
614,Song Q,Artist Q,Album Q,2020-07-06,Hip-Hop,0.84,0.48,9,-43.16,1,0.48,0.95,0.44,0.73,0.83,112.55,234625,4,17,1574,31,6,6,1,2,2024-06-12 03:18,,25,Female,USA
615,Song R,Artist R,Album R,2020-02-11,Rock,0.27,0.55,2,-33.27,0,0.88,0.62,0.01,0.35,0.8,174.45,176245,4,23,1743,47,6,6,3,2,2023-12-03 03:18,2023-12-03 03:18,49,Non-Binary,USA
616,Song S,Artist S,Album S,2016-06-05,Hip-Hop,0.27,0.26,7,-54.11,0,0.49,0.15,0.43,0.42,0.67,198.37,189607,3,84,1187,47,0,0,0,2,2024-01-13 03:18,,26,Non-Binary,UK
617,Song T,Artist T,Album T,2019-04-03,Hip-Hop,0.5,0.78,7,-8.44,0,0.11,0.27,0.12,0.5,0.92,184.68,90001,3,38,1494,47,2,8,5,4,2024-01-18 03:18,,52,Female,Germany
618,Song U,Artist U,Album U,2019-02-12,Hip-Hop,0.23,0.1,8,-12.66,1,0.74,0.69,0.18,0.03,0.79,149.28,86569,4,20,1618,25,6,1,2,2,2023-06-30 03:18,2023-06-30 03:18,62,Non-Binary,USA
619,Song V,Artist V,Album V,2021-09-30,Rock,0.98,0.54,10,-31.05,1,0.69,0.28,0.29,0.37,0.49,94.56,159211,3,93,1635,48,2,6,2,3,2024-05-14 03:18,2024-05-14 03:18,55,Female,Germany
620,Song W,Artist W,Album W,2019-12-23,Jazz,0.05,0.71,8,-3.12,1,0.44,0.62,0.83,0.82,0.51,160.47,68619,4,19,1489,38,3,8,8,4,2024-03-24 03:18,2024-03-24 03:18,29,Male,Canada
621,Song X,Artist X,Album X,2023-06-08,Hip-Hop,0.68,0.35,1,-3.43,0,0.18,0.22,0.15,1.0,0.82,195.73,224520,5,27,1951,2,9,6,7,2,2023-08-24 03:18,,29,Non-Binary,Australia
622,Song Y,Artist Y,Album Y,2022-10-23,Pop,0.73,0.34,2,-16.28,0,0.11,0.12,0.98,0.64,0.09,146.95,245864,5,53,1393,27,7,1,6,4,2024-03-17 03:18,2024-03-17 03:18,56,Non-Binary,UK
623,Song Z,Artist Z,Album Z,2018-03-11,Classical,0.11,0.79,4,-2.13,1,0.2,0.12,0.62,0.79,0.38,88.9,276960,5,69,1919,22,1,9,1,4,2024-02-02 03:18,,21,Female,Germany
624,Song A,Artist A,Album A,2020-03-08,Pop,0.57,0.04,11,-25.76,0,0.17,0.41,0.05,0.66,0.94,169.87,218727,4,78,1907,14,7,4,0,0,2024-05-17 03:18,2024-05-17 03:18,60,Female,Canada
625,Song B,Artist B,Album B,2017-04-06,Hip-Hop,0.34,0.91,0,-27.06,1,0.58,0.37,0.86,0.62,0.81,193.71,100124,3,16,1336,16,8,7,8,5,2023-12-29 03:18,,63,Non-Binary,Australia
626,Song C,Artist C,Album C,2016-06-15,Classical,0.04,0.78,11,-50.39,1,0.85,0.8,0.2,0.97,0.81,139.19,225954,4,60,1161,36,2,0,10,5,2024-02-27 03:18,,56,Female,USA
627,Song D,Artist D,Album D,2019-08-14,Rock,0.46,0.21,2,-43.26,1,0.94,0.9,0.85,0.63,0.68,136.41,291444,3,10,1307,37,4,2,3,1,2024-02-22 03:18,,64,Female,USA
628,Song E,Artist E,Album E,2015-07-11,Pop,0.29,0.4,0,-9.61,1,0.19,0.4,0.26,0.17,0.54,69.67,270812,3,18,1271,38,0,4,9,4,2023-10-09 03:18,2023-10-09 03:18,47,Female,USA
629,Song F,Artist F,Album F,2016-08-29,Hip-Hop,0.72,0.28,7,-20.64,1,0.8,0.91,0.05,0.03,0.6,80.13,160004,5,53,1659,36,5,1,10,1,2024-02-14 03:18,2024-02-14 03:18,60,Female,USA
630,Song G,Artist G,Album G,2015-06-21,Hip-Hop,0.2,0.49,10,-41.68,0,0.88,0.12,0.73,0.77,0.43,101.87,85101,5,69,1176,22,6,10,7,5,2024-05-02 03:18,2024-05-02 03:18,37,Female,Australia
631,Song H,Artist H,Album H,2017-11-21,Jazz,0.36,0.21,9,-45.02,0,0.56,0.59,0.31,0.65,0.26,146.99,180820,4,17,1767,10,8,8,9,5,2023-11-02 03:18,,64,Non-Binary,UK
632,Song I,Artist I,Album I,2016-02-16,Rock,0.02,0.27,1,-17.22,0,0.66,0.66,0.07,0.03,0.85,123.15,141738,3,47,1359,44,9,10,3,5,2023-11-03 03:18,,46,Male,Australia
633,Song J,Artist J,Album J,2017-07-13,Rock,0.3,0.68,11,-17.71,1,0.05,0.29,0.48,0.49,0.4,95.96,84085,5,47,1689,26,0,5,6,3,2024-03-29 03:18,,61,Female,Canada
634,Song K,Artist K,Album K,2023-11-06,Classical,0.82,0.63,11,-8.33,1,0.1,0.98,0.67,0.68,0.8,95.88,250165,5,42,1158,10,1,8,5,4,2024-01-06 03:18,2024-01-06 03:18,45,Non-Binary,Canada
635,Song L,Artist L,Album L,2022-11-19,Rock,0.33,0.08,6,-9.07,1,0.28,0.32,0.1,0.39,0.88,161.34,207117,5,52,1057,38,10,6,6,4,2024-01-12 03:18,,46,Non-Binary,UK
636,Song M,Artist M,Album M,2018-09-07,Jazz,0.29,0.29,5,-49.56,1,0.01,0.77,0.4,0.12,0.7,112.66,71705,5,49,1543,40,3,9,9,2,2023-06-23 03:18,,49,Male,USA
637,Song N,Artist N,Album N,2024-03-25,Pop,0.81,0.64,3,-15.02,0,0.1,0.93,0.61,0.36,0.3,137.71,267910,3,68,1927,48,3,0,3,4,2024-03-03 03:18,2024-03-03 03:18,36,Non-Binary,Australia
638,Song O,Artist O,Album O,2023-06-12,Classical,0.76,0.99,5,-29.54,0,0.42,0.54,0.98,0.04,0.51,78.38,60638,5,95,1679,36,4,7,5,1,2024-01-09 03:18,,60,Non-Binary,Canada
639,Song P,Artist P,Album P,2016-01-05,Rock,0.66,0.11,4,-9.84,0,0.17,0.73,0.72,0.76,0.71,157.09,262634,4,38,1302,35,9,0,1,0,2023-08-19 03:18,2023-08-19 03:18,64,Male,USA
640,Song Q,Artist Q,Album Q,2020-09-15,Hip-Hop,0.11,0.75,2,-47.96,1,0.99,0.32,0.86,0.83,0.21,103.51,78224,4,29,1516,30,1,4,9,3,2024-03-12 03:18,2024-03-12 03:18,33,Female,UK
641,Song R,Artist R,Album R,2018-08-22,Pop,0.91,0.23,7,-7.12,0,0.27,0.39,0.96,0.34,0.14,71.24,113727,5,20,1504,27,8,2,5,4,2024-03-22 03:18,2024-03-22 03:18,52,Non-Binary,UK
642,Song S,Artist S,Album S,2020-06-26,Hip-Hop,0.54,0.73,10,-40.74,0,0.79,0.31,0.64,0.45,0.38,177.67,98801,3,94,1102,36,4,7,10,5,2024-03-30 03:18,2024-03-30 03:18,64,Female,UK
643,Song T,Artist T,Album T,2015-12-28,Pop,0.1,0.92,8,-11.01,1,0.4,0.09,0.37,0.18,0.16,106.63,113372,3,31,1297,22,0,2,2,0,2024-02-02 03:18,,32,Male,USA
644,Song U,Artist U,Album U,2024-04-24,Classical,0.79,0.77,5,-45.73,0,0.81,0.05,0.2,0.86,0.96,113.94,149018,4,37,1808,37,10,2,6,1,2024-02-11 03:18,,19,Male,USA
645,Song V,Artist V,Album V,2019-11-30,Jazz,0.87,0.67,10,-4.36,1,0.78,0.66,0.82,0.39,0.48,152.65,115087,5,85,1405,20,4,8,5,0,2024-04-20 03:18,2024-04-20 03:18,23,Female,Germany
646,Song W,Artist W,Album W,2021-03-24,Jazz,0.88,0.26,0,-43.51,0,0.45,0.92,0.99,0.92,0.99,97.84,168007,4,16,1261,36,5,9,8,4,2024-04-30 03:18,,64,Male,UK
647,Song X,Artist X,Album X,2019-02-13,Pop,0.02,0.92,8,-43.67,1,0.95,0.89,0.33,0.03,0.95,183.77,118988,3,87,1063,9,1,1,9,1,2024-05-02 03:18,,33,Male,Australia
648,Song Y,Artist Y,Album Y,2016-09-24,Pop,0.22,0.66,10,-0.49,0,0.63,0.48,0.49,0.46,0.36,164.0,247115,4,82,1992,20,8,6,6,2,2024-02-04 03:18,2024-02-04 03:18,27,Female,Canada
649,Song Z,Artist Z,Album Z,2018-09-18,Classical,0.85,0.84,4,-5.96,1,0.42,0.31,0.79,0.55,0.35,126.36,192087,3,59,1699,35,8,2,3,1,2024-05-03 03:18,2024-05-03 03:18,24,Male,Germany
650,Song A,Artist A,Album A,2023-08-27,Rock,0.35,0.18,7,-46.58,1,0.11,0.42,0.63,0.21,0.16,159.79,180074,5,36,1988,2,4,0,5,4,2023-12-17 03:18,,44,Female,Germany
651,Song B,Artist B,Album B,2023-03-17,Pop,0.92,0.34,6,-4.99,1,0.92,0.67,0.55,0.73,0.5,88.23,265127,5,38,1051,33,3,1,0,5,2023-11-15 03:18,2023-11-15 03:18,27,Non-Binary,Canada
652,Song C,Artist C,Album C,2019-10-08,Rock,0.45,0.11,9,-45.33,1,0.21,0.16,0.23,0.18,1.0,85.16,137448,5,17,1113,12,9,5,9,1,2024-03-28 03:18,,42,Female,USA
653,Song D,Artist D,Album D,2021-03-13,Classical,0.76,0.9,3,-28.64,1,0.16,0.26,0.01,0.17,0.32,111.51,297119,5,58,1394,9,0,7,2,4,2023-07-15 03:18,2023-07-15 03:18,30,Non-Binary,UK
654,Song E,Artist E,Album E,2020-07-03,Pop,0.69,0.13,11,-20.5,0,0.42,0.01,0.23,0.05,0.96,158.22,128160,5,56,1878,47,8,3,5,0,2023-11-17 03:18,2023-11-17 03:18,26,Non-Binary,UK
655,Song F,Artist F,Album F,2014-12-23,Hip-Hop,0.54,0.59,1,-18.73,1,0.43,0.25,0.71,0.4,0.19,98.98,98905,3,58,1058,42,7,0,4,3,2023-12-29 03:18,,60,Non-Binary,UK
656,Song G,Artist G,Album G,2016-11-25,Pop,0.27,0.5,0,-22.09,1,0.08,0.31,0.49,0.56,0.32,108.19,193306,3,9,1312,4,10,0,3,5,2024-05-31 03:18,2024-05-31 03:18,20,Male,Canada
657,Song H,Artist H,Album H,2023-06-08,Pop,0.48,0.7,9,-20.37,1,0.66,0.51,0.75,0.8,0.66,88.31,120368,3,6,1058,38,10,8,6,4,2024-04-06 03:18,2024-04-06 03:18,62,Male,Australia
658,Song I,Artist I,Album I,2015-02-18,Classical,0.94,0.25,5,-8.6,1,0.47,0.04,0.91,0.81,0.01,97.64,151113,3,30,1173,41,7,5,8,1,2024-03-15 03:18,,47,Male,USA
659,Song J,Artist J,Album J,2015-01-01,Rock,0.77,0.45,7,-27.88,0,0.83,0.96,0.35,0.56,0.44,105.25,225025,4,34,1893,21,1,1,8,5,2024-02-03 03:18,2024-02-03 03:18,45,Non-Binary,Australia
660,Song K,Artist K,Album K,2020-04-04,Rock,0.44,0.77,10,-28.56,1,0.97,0.32,0.83,0.32,0.12,189.32,225819,4,8,1829,32,8,2,5,2,2023-07-28 03:18,,44,Male,UK
661,Song L,Artist L,Album L,2022-01-15,Classical,0.04,0.12,4,-15.13,0,0.58,0.55,0.37,0.69,0.06,178.8,209548,3,27,1413,37,7,1,10,1,2024-05-15 03:18,,28,Female,Australia
662,Song M,Artist M,Album M,2016-06-25,Rock,0.83,0.88,10,-21.12,1,0.88,0.07,0.75,0.02,0.04,65.14,246017,3,90,1926,11,10,9,8,0,2023-09-29 03:18,,48,Male,UK
663,Song N,Artist N,Album N,2022-04-19,Classical,0.95,0.78,4,-25.63,1,0.52,0.01,0.98,0.28,0.87,144.7,173352,5,90,1855,0,10,3,8,2,2024-05-15 03:18,2024-05-15 03:18,34,Non-Binary,Germany
664,Song O,Artist O,Album O,2023-06-24,Rock,0.38,0.38,10,-9.65,1,0.25,0.17,0.19,0.91,0.4,118.42,257978,5,96,1427,12,8,9,4,5,2023-11-24 03:18,2023-11-24 03:18,21,Non-Binary,Germany
665,Song P,Artist P,Album P,2021-06-18,Pop,0.8,0.64,6,-41.81,0,0.98,0.87,0.9,0.31,0.49,156.89,173217,3,43,1895,3,0,9,3,2,2023-08-23 03:18,,20,Non-Binary,Germany
666,Song Q,Artist Q,Album Q,2022-01-15,Hip-Hop,0.58,0.86,7,-16.28,0,0.15,0.08,0.96,0.29,0.08,137.22,259556,4,74,1052,21,10,10,6,4,2023-10-09 03:18,2023-10-09 03:18,20,Male,Germany
667,Song R,Artist R,Album R,2024-04-07,Jazz,0.93,0.15,5,-34.84,1,0.68,0.49,0.72,0.24,0.25,107.93,101866,5,80,1006,18,5,10,9,2,2024-02-27 03:18,,50,Male,Germany
668,Song S,Artist S,Album S,2016-03-04,Jazz,0.37,0.77,2,-0.89,0,0.98,0.09,0.58,0.96,0.39,189.55,253108,3,90,1817,33,1,2,5,4,2024-06-04 03:18,,61,Female,Germany
669,Song T,Artist T,Album T,2018-08-09,Classical,0.66,0.25,5,-4.68,1,0.93,0.32,0.98,0.54,0.29,174.26,271965,4,49,1113,19,8,0,1,3,2024-02-06 03:18,2024-02-06 03:18,53,Non-Binary,USA
670,Song U,Artist U,Album U,2014-10-03,Jazz,0.74,0.7,7,-3.74,0,0.31,0.82,0.68,0.01,1.0,105.97,253635,4,8,1238,7,3,2,4,0,2023-09-20 03:18,,43,Male,Germany
671,Song V,Artist V,Album V,2021-11-01,Rock,0.0,0.44,6,-58.87,0,0.05,0.55,0.5,0.99,0.51,90.64,143656,5,72,1206,8,0,7,6,4,2024-03-17 03:18,,53,Male,Germany
672,Song W,Artist W,Album W,2015-11-16,Hip-Hop,0.1,0.65,6,-36.98,0,0.09,0.03,0.4,0.42,0.69,185.78,239136,3,64,1476,27,9,4,1,5,2024-05-11 03:18,,48,Non-Binary,USA
673,Song X,Artist X,Album X,2022-05-10,Rock,0.23,0.31,9,-51.94,1,0.65,0.51,0.61,0.65,0.93,95.1,109093,3,53,1414,5,8,2,6,3,2023-11-26 03:18,2023-11-26 03:18,49,Non-Binary,USA
674,Song Y,Artist Y,Album Y,2021-03-12,Hip-Hop,0.72,0.89,2,-37.35,1,0.28,0.57,0.66,0.1,0.66,71.3,90816,4,42,1911,48,1,4,4,4,2023-10-09 03:18,2023-10-09 03:18,54,Female,USA
675,Song Z,Artist Z,Album Z,2018-11-10,Jazz,0.11,0.48,3,-23.96,0,0.19,0.52,0.23,0.63,0.11,89.13,135922,4,82,1001,21,8,9,6,1,2023-08-14 03:18,2023-08-14 03:18,55,Male,USA
676,Song A,Artist A,Album A,2022-06-22,Pop,0.4,0.32,7,-29.12,0,0.64,0.53,0.03,0.49,0.94,84.44,102042,5,5,1425,20,9,3,10,4,2023-07-25 03:18,,53,Female,UK
677,Song B,Artist B,Album B,2022-11-10,Rock,0.06,0.61,8,-10.96,1,0.5,0.41,0.05,0.59,0.74,143.94,264553,3,68,1916,10,6,10,10,1,2023-06-18 03:18,,25,Male,Australia
678,Song C,Artist C,Album C,2021-05-06,Pop,0.1,0.29,2,-46.74,0,0.57,0.19,0.23,0.18,0.19,195.68,187333,5,24,1761,11,4,9,9,3,2024-03-14 03:18,,39,Non-Binary,Australia
679,Song D,Artist D,Album D,2017-11-26,Hip-Hop,0.95,0.04,1,-45.5,1,0.53,0.57,0.77,0.09,0.88,95.08,129893,3,25,1188,41,1,9,9,1,2023-11-17 03:18,2023-11-17 03:18,28,Female,UK
680,Song E,Artist E,Album E,2017-07-13,Jazz,0.92,0.58,6,-9.45,1,0.52,0.74,0.79,0.68,0.54,114.11,289961,4,89,1303,11,3,10,5,3,2024-01-25 03:18,2024-01-25 03:18,22,Male,UK
681,Song F,Artist F,Album F,2021-01-23,Pop,0.93,0.2,9,-39.95,1,0.25,0.53,0.87,0.99,0.21,158.19,99986,5,81,1215,25,8,1,10,0,2023-07-22 03:18,,65,Male,USA
682,Song G,Artist G,Album G,2020-12-02,Jazz,0.84,0.19,5,-40.51,0,0.81,0.9,0.15,0.8,0.91,112.0,234788,3,30,1281,29,7,2,6,1,2024-04-26 03:18,2024-04-26 03:18,42,Male,USA
683,Song H,Artist H,Album H,2021-07-27,Jazz,0.56,0.59,6,-47.43,0,0.49,0.65,0.43,0.55,0.01,153.63,299563,4,15,1831,5,3,6,8,1,2024-05-17 03:18,,32,Non-Binary,Canada
684,Song I,Artist I,Album I,2024-05-21,Classical,0.86,0.23,10,-38.55,1,0.95,0.32,0.97,0.7,0.94,92.0,219097,3,31,1605,1,2,5,5,4,2024-05-11 03:18,,64,Female,UK
685,Song J,Artist J,Album J,2015-10-20,Rock,0.33,0.77,1,-50.62,1,0.34,0.15,0.69,0.32,0.21,136.81,211327,5,30,1918,25,8,0,0,5,2023-10-28 03:18,,30,Male,UK
686,Song K,Artist K,Album K,2015-12-06,Hip-Hop,0.3,0.85,10,-46.98,0,0.56,0.21,0.55,0.21,0.01,74.89,162119,5,13,1930,5,10,6,6,5,2024-02-07 03:18,2024-02-07 03:18,21,Non-Binary,Germany
687,Song L,Artist L,Album L,2017-05-14,Pop,0.62,0.86,7,-6.52,0,0.42,0.54,0.81,0.69,0.21,196.4,64773,5,93,1015,37,9,4,3,0,2023-08-10 03:18,,24,Non-Binary,Germany
688,Song M,Artist M,Album M,2020-05-08,Jazz,0.64,0.96,8,-43.33,1,0.95,0.18,0.15,0.29,0.48,117.99,144904,5,20,1204,11,0,5,5,1,2024-02-24 03:18,2024-02-24 03:18,65,Female,Germany
689,Song N,Artist N,Album N,2022-02-25,Classical,0.25,0.39,0,-49.84,1,0.28,0.64,0.65,0.86,0.9,100.98,141583,3,30,1189,7,4,0,9,1,2023-08-17 03:18,,61,Male,Canada
690,Song O,Artist O,Album O,2018-02-02,Rock,0.08,0.59,3,-18.98,0,0.46,0.64,0.36,0.71,0.59,68.91,274903,4,92,1358,44,5,3,0,0,2024-03-30 03:18,2024-03-30 03:18,54,Female,UK
691,Song P,Artist P,Album P,2017-01-10,Pop,0.59,0.93,9,-2.37,0,0.74,0.51,0.83,0.58,0.46,176.9,64790,3,25,1922,12,10,5,7,2,2023-09-14 03:18,,24,Non-Binary,Canada
692,Song Q,Artist Q,Album Q,2023-11-13,Pop,0.44,0.82,9,-54.83,0,0.87,0.71,0.41,0.31,0.23,72.77,214227,3,68,1784,41,1,1,7,5,2023-08-03 03:18,,31,Male,Germany
693,Song R,Artist R,Album R,2021-01-03,Jazz,0.34,0.02,7,-52.12,1,0.69,0.63,0.16,0.37,0.27,128.48,81769,5,42,1973,19,4,7,0,2,2024-02-28 03:18,2024-02-28 03:18,42,Non-Binary,Germany
694,Song S,Artist S,Album S,2021-07-06,Pop,0.08,0.37,9,-4.28,0,0.03,0.96,0.58,0.23,0.31,154.78,258709,3,6,1163,36,5,8,0,3,2023-11-22 03:18,,49,Non-Binary,UK
695,Song T,Artist T,Album T,2018-06-12,Pop,0.55,0.78,9,-12.23,0,0.81,0.86,0.09,0.49,0.81,82.68,126072,3,20,1157,15,7,2,6,5,2023-12-21 03:18,,40,Female,Canada
696,Song U,Artist U,Album U,2021-03-07,Rock,0.95,0.55,9,-4.44,0,0.28,0.34,0.85,0.62,0.8,132.64,262727,4,24,1443,6,8,1,8,3,2024-03-28 03:18,,19,Male,UK
697,Song V,Artist V,Album V,2018-03-12,Pop,0.93,0.38,1,-52.76,1,0.62,0.27,0.56,0.08,0.28,136.79,135024,3,8,1114,50,0,8,1,3,2023-11-21 03:18,2023-11-21 03:18,60,Female,USA
698,Song W,Artist W,Album W,2014-09-16,Pop,0.42,0.1,8,-2.64,1,0.66,0.97,0.15,0.18,0.08,155.15,195836,4,10,1596,44,0,4,3,0,2024-05-26 03:18,2024-05-26 03:18,27,Female,Australia
699,Song X,Artist X,Album X,2018-02-13,Pop,0.67,0.33,9,-39.47,1,0.35,0.24,0.33,0.1,0.14,84.93,121878,5,82,1884,8,4,10,6,2,2023-09-12 03:18,,30,Female,UK
700,Song Y,Artist Y,Album Y,2015-08-03,Classical,0.85,0.01,6,-22.17,0,0.99,0.75,0.04,0.74,0.58,123.5,190797,5,38,1017,2,10,7,3,2,2024-05-20 03:18,,60,Male,USA
701,Song Z,Artist Z,Album Z,2017-06-24,Pop,0.89,0.21,11,-56.41,0,0.41,0.79,0.89,0.58,0.34,95.98,161801,5,89,1048,24,8,1,8,2,2024-06-11 03:18,2024-06-11 03:18,37,Female,Australia
702,Song A,Artist A,Album A,2016-06-19,Classical,0.95,0.04,11,-20.28,0,0.28,0.86,0.94,0.84,0.37,186.33,218087,4,80,1665,21,8,5,6,1,2023-11-27 03:18,,51,Female,UK
703,Song B,Artist B,Album B,2016-10-22,Hip-Hop,0.88,0.79,1,-28.07,1,0.94,0.42,0.28,0.91,0.73,103.31,217499,3,81,1638,44,9,2,10,1,2023-06-29 03:18,2023-06-29 03:18,59,Non-Binary,Australia
704,Song C,Artist C,Album C,2020-09-17,Pop,0.64,0.1,8,-48.51,1,0.15,0.61,0.99,0.28,0.26,185.96,268234,5,9,1714,5,5,7,9,5,2024-02-29 03:18,,65,Male,Australia
705,Song D,Artist D,Album D,2019-08-27,Jazz,0.63,0.08,5,-57.73,0,0.62,0.05,0.53,0.35,0.3,159.49,64235,3,44,1573,16,1,1,1,4,2023-07-06 03:18,,52,Female,Germany
706,Song E,Artist E,Album E,2016-10-26,Classical,0.6,0.6,7,-38.06,0,0.4,0.55,0.56,0.3,0.58,157.26,297961,5,49,1672,17,3,7,9,5,2024-04-24 03:18,,44,Male,Germany
707,Song F,Artist F,Album F,2024-01-17,Pop,0.22,0.71,11,-0.68,0,0.93,0.24,0.97,0.71,0.05,157.28,91724,4,15,1226,39,3,6,1,0,2024-05-18 03:18,,35,Non-Binary,Canada
708,Song G,Artist G,Album G,2021-12-13,Pop,0.21,0.37,5,-52.38,1,0.89,0.19,0.4,0.12,0.76,91.46,146421,4,16,1910,38,6,8,4,1,2023-11-01 03:18,,63,Male,Australia
709,Song H,Artist H,Album H,2022-03-24,Classical,0.02,0.28,4,-49.58,1,0.26,0.14,0.22,0.62,0.33,130.87,80877,4,62,1399,2,8,9,5,1,2024-01-11 03:18,,52,Female,Germany
710,Song I,Artist I,Album I,2024-03-20,Pop,0.48,0.04,10,-7.56,0,0.18,0.26,0.56,0.39,0.72,188.26,270888,4,73,1529,47,8,1,2,0,2024-02-01 03:18,2024-02-01 03:18,32,Non-Binary,USA
711,Song J,Artist J,Album J,2021-12-20,Hip-Hop,0.4,0.39,3,-56.4,1,0.68,0.7,0.12,0.8,0.11,105.02,189809,4,27,1674,29,10,4,2,4,2024-05-31 03:18,2024-05-31 03:18,33,Female,USA
712,Song K,Artist K,Album K,2020-10-20,Hip-Hop,0.88,0.66,2,-48.57,1,0.51,0.52,0.11,0.32,0.34,114.37,221065,3,40,1743,15,3,2,0,0,2024-03-25 03:18,2024-03-25 03:18,26,Female,Canada
713,Song L,Artist L,Album L,2019-01-18,Rock,0.22,0.13,8,-43.09,0,0.48,0.75,0.38,0.56,0.8,169.96,124922,3,83,1413,34,6,4,7,0,2023-08-17 03:18,,43,Female,Germany
714,Song M,Artist M,Album M,2016-04-26,Hip-Hop,0.17,0.19,6,-0.8,0,0.35,0.42,0.94,0.7,0.91,124.04,159500,4,35,1760,44,4,7,10,4,2023-12-14 03:18,2023-12-14 03:18,21,Female,Australia
715,Song N,Artist N,Album N,2020-11-05,Classical,0.31,0.15,1,-51.7,1,0.17,0.66,0.93,0.17,0.83,124.47,234519,3,2,1490,27,3,4,1,5,2023-11-22 03:18,,53,Male,UK
